timestamp,heart_rate,steps,body_temp,temperature,humidity,pm25,pm10,respiratory_cases,viral_infections,co2_level,noise_level,risk_level
2024-01-01 00:00:00,70,18,37.32,0,0,0,0,0,0,0,0,high
2024-01-01 00:01:00,89,4,36.59,0,0,0,0,0,0,0,0,medium
2024-01-01 00:02:00,77,10,36.92,0,0,0,0,0,0,0,0,high
2024-01-01 00:03:00,77,4,37.01,0,0,0,0,0,0,0,0,high
2024-01-01 00:04:00,72,14,36.76,0,0,0,0,0,0,0,0,high
2024-01-01 00:05:00,67,7,37.14,0,0,0,0,0,0,0,0,high
2024-01-01 00:06:00,75,29,37.27,0,0,0,0,0,0,0,0,high
2024-01-01 00:07:00,79,1,36.6,0,0,0,0,0,0,0,0,medium
2024-01-01 00:08:00,54,21,36.41,0,0,0,0,0,0,0,0,low
2024-01-01 00:09:00,83,18,37.04,0,0,0,0,0,0,0,0,high
2024-01-01 00:10:00,76,20,37.23,0,0,0,0,0,0,0,0,high
2024-01-01 00:11:00,76,8,36.87,0,0,0,0,0,0,0,0,high
2024-01-01 00:12:00,96,0,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 00:13:00,68,15,37.27,0,0,0,0,0,0,0,0,high
2024-01-01 00:14:00,70,18,36.69,0,0,0,0,0,0,0,0,medium
2024-01-01 00:15:00,71,25,37.4,0,0,0,0,0,0,0,0,high
2024-01-01 00:16:00,83,11,36.75,0,0,0,0,0,0,0,0,high
2024-01-01 00:17:00,72,13,37.56,0,0,0,0,0,0,0,0,high
2024-01-01 00:18:00,62,15,37.12,0,0,0,0,0,0,0,0,high
2024-01-01 00:19:00,77,6,37.21,0,0,0,0,0,0,0,0,high
2024-01-01 00:20:00,69,22,36.52,0,0,0,0,0,0,0,0,low
2024-01-01 00:21:00,75,17,36.88,0,0,0,0,0,0,0,0,high
2024-01-01 00:22:00,45,12,36.57,0,0,0,0,0,0,0,0,low
2024-01-01 00:23:00,64,3,37.02,0,0,0,0,0,0,0,0,high
2024-01-01 00:24:00,72,0,37.15,0,0,0,0,0,0,0,0,high
2024-01-01 00:25:00,78,24,36.51,0,0,0,0,0,0,0,0,medium
2024-01-01 00:26:00,83,3,37.05,0,0,0,0,0,0,0,0,high
2024-01-01 00:27:00,65,23,36.68,0,0,0,0,0,0,0,0,medium
2024-01-01 00:28:00,75,4,36.8,0,0,0,0,0,0,0,0,high
2024-01-01 00:29:00,70,29,37.37,0,0,0,0,0,0,0,0,high
2024-01-01 00:30:00,86,18,37.7,0,0,0,0,0,0,0,0,high
2024-01-01 00:31:00,85,8,37.24,0,0,0,0,0,0,0,0,high
2024-01-01 00:32:00,59,28,37.0,0,0,0,0,0,0,0,0,high
2024-01-01 00:33:00,85,1,36.74,0,0,0,0,0,0,0,0,high
2024-01-01 00:34:00,72,11,37.64,0,0,0,0,0,0,0,0,high
2024-01-01 00:35:00,76,11,37.08,0,0,0,0,0,0,0,0,high
2024-01-01 00:36:00,83,18,36.55,0,0,0,0,0,0,0,0,medium
2024-01-01 00:37:00,63,10,37.77,0,0,0,0,0,0,0,0,high
2024-01-01 00:38:00,76,4,37.41,0,0,0,0,0,0,0,0,high
2024-01-01 00:39:00,57,21,37.21,0,0,0,0,0,0,0,0,high
2024-01-01 00:40:00,74,16,36.75,0,0,0,0,0,0,0,0,high
2024-01-01 00:41:00,53,21,36.08,0,0,0,0,0,0,0,0,low
2024-01-01 00:42:00,70,6,36.9,0,0,0,0,0,0,0,0,high
2024-01-01 00:43:00,69,15,36.82,0,0,0,0,0,0,0,0,high
2024-01-01 00:44:00,76,12,36.62,0,0,0,0,0,0,0,0,medium
2024-01-01 00:45:00,73,19,36.9,0,0,0,0,0,0,0,0,high
2024-01-01 00:46:00,73,12,36.91,0,0,0,0,0,0,0,0,high
2024-01-01 00:47:00,77,4,36.68,0,0,0,0,0,0,0,0,medium
2024-01-01 00:48:00,66,9,36.54,0,0,0,0,0,0,0,0,low
2024-01-01 00:49:00,91,10,37.53,0,0,0,0,0,0,0,0,high
2024-01-01 00:50:00,75,13,36.94,0,0,0,0,0,0,0,0,high
2024-01-01 00:51:00,74,13,37.33,0,0,0,0,0,0,0,0,high
2024-01-01 00:52:00,76,29,37.7,0,0,0,0,0,0,0,0,high
2024-01-01 00:53:00,74,20,37.06,0,0,0,0,0,0,0,0,high
2024-01-01 00:54:00,82,10,36.63,0,0,0,0,0,0,0,0,medium
2024-01-01 00:55:00,82,24,37.11,0,0,0,0,0,0,0,0,high
2024-01-01 00:56:00,63,4,37.19,0,0,0,0,0,0,0,0,high
2024-01-01 00:57:00,59,13,36.82,0,0,0,0,0,0,0,0,high
2024-01-01 00:58:00,68,28,37.74,0,0,0,0,0,0,0,0,high
2024-01-01 00:59:00,80,26,36.73,0,0,0,0,0,0,0,0,high
2024-01-01 01:00:00,74,26,36.5,0,0,0,0,0,0,0,0,low
2024-01-01 01:01:00,83,0,37.34,0,0,0,0,0,0,0,0,high
2024-01-01 01:02:00,91,7,36.59,0,0,0,0,0,0,0,0,medium
2024-01-01 01:03:00,81,3,37.25,0,0,0,0,0,0,0,0,high
2024-01-01 01:04:00,66,18,38.1,0,0,0,0,0,0,0,0,high
2024-01-01 01:05:00,70,19,36.65,0,0,0,0,0,0,0,0,medium
2024-01-01 01:06:00,71,20,36.42,0,0,0,0,0,0,0,0,low
2024-01-01 01:07:00,88,22,37.08,0,0,0,0,0,0,0,0,high
2024-01-01 01:08:00,71,22,37.12,0,0,0,0,0,0,0,0,high
2024-01-01 01:09:00,83,9,36.76,0,0,0,0,0,0,0,0,high
2024-01-01 01:10:00,81,1,37.41,0,0,0,0,0,0,0,0,high
2024-01-01 01:11:00,82,17,36.49,0,0,0,0,0,0,0,0,medium
2024-01-01 01:12:00,60,20,37.23,0,0,0,0,0,0,0,0,high
2024-01-01 01:13:00,103,11,36.51,0,0,0,0,0,0,0,0,medium
2024-01-01 01:14:00,78,1,37.29,0,0,0,0,0,0,0,0,high
2024-01-01 01:15:00,89,26,36.78,0,0,0,0,0,0,0,0,high
2024-01-01 01:16:00,83,18,36.6,0,0,0,0,0,0,0,0,medium
2024-01-01 01:17:00,76,27,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 01:18:00,75,10,36.13,0,0,0,0,0,0,0,0,low
2024-01-01 01:19:00,67,13,36.44,0,0,0,0,0,0,0,0,low
2024-01-01 01:20:00,78,21,37.2,0,0,0,0,0,0,0,0,high
2024-01-01 01:21:00,80,1,36.82,0,0,0,0,0,0,0,0,high
2024-01-01 01:22:00,72,11,37.47,0,0,0,0,0,0,0,0,high
2024-01-01 01:23:00,62,17,36.86,0,0,0,0,0,0,0,0,high
2024-01-01 01:24:00,89,25,37.05,0,0,0,0,0,0,0,0,high
2024-01-01 01:25:00,66,13,37.07,0,0,0,0,0,0,0,0,high
2024-01-01 01:26:00,70,1,37.0,0,0,0,0,0,0,0,0,high
2024-01-01 01:27:00,98,22,37.26,0,0,0,0,0,0,0,0,high
2024-01-01 01:28:00,81,29,37.19,0,0,0,0,0,0,0,0,high
2024-01-01 01:29:00,62,22,36.59,0,0,0,0,0,0,0,0,medium
2024-01-01 01:30:00,69,21,36.62,0,0,0,0,0,0,0,0,medium
2024-01-01 01:31:00,85,29,36.56,0,0,0,0,0,0,0,0,medium
2024-01-01 01:32:00,78,7,36.58,0,0,0,0,0,0,0,0,medium
2024-01-01 01:33:00,72,12,37.33,0,0,0,0,0,0,0,0,high
2024-01-01 01:34:00,75,18,36.97,0,0,0,0,0,0,0,0,high
2024-01-01 01:35:00,50,10,36.73,0,0,0,0,0,0,0,0,medium
2024-01-01 01:36:00,70,0,36.95,0,0,0,0,0,0,0,0,high
2024-01-01 01:37:00,63,5,37.67,0,0,0,0,0,0,0,0,high
2024-01-01 01:38:00,56,9,37.05,0,0,0,0,0,0,0,0,high
2024-01-01 01:39:00,80,8,36.84,0,0,0,0,0,0,0,0,high
2024-01-01 01:40:00,75,9,36.93,0,0,0,0,0,0,0,0,high
2024-01-01 01:41:00,79,19,37.37,0,0,0,0,0,0,0,0,high
2024-01-01 01:42:00,61,2,36.9,0,0,0,0,0,0,0,0,high
2024-01-01 01:43:00,86,7,37.48,0,0,0,0,0,0,0,0,high
2024-01-01 01:44:00,89,1,36.3,0,0,0,0,0,0,0,0,low
2024-01-01 01:45:00,76,4,37.5,0,0,0,0,0,0,0,0,high
2024-01-01 01:46:00,92,4,36.33,0,0,0,0,0,0,0,0,low
2024-01-01 01:47:00,72,24,37.69,0,0,0,0,0,0,0,0,high
2024-01-01 01:48:00,86,4,37.27,0,0,0,0,0,0,0,0,high
2024-01-01 01:49:00,69,19,37.6,0,0,0,0,0,0,0,0,high
2024-01-01 01:50:00,81,5,37.02,0,0,0,0,0,0,0,0,high
2024-01-01 01:51:00,71,5,37.46,0,0,0,0,0,0,0,0,high
2024-01-01 01:52:00,67,28,36.49,0,0,0,0,0,0,0,0,low
2024-01-01 01:53:00,84,7,37.06,0,0,0,0,0,0,0,0,high
2024-01-01 01:54:00,62,8,36.41,0,0,0,0,0,0,0,0,low
2024-01-01 01:55:00,79,12,37.69,0,0,0,0,0,0,0,0,high
2024-01-01 01:56:00,71,10,36.95,0,0,0,0,0,0,0,0,high
2024-01-01 01:57:00,72,4,38.02,0,0,0,0,0,0,0,0,high
